database,table,prefix,family,ordinal,column,type,nullable,identity,default,raw
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,28,bgm_pyad,[ntext],True,False,,[bgm_pyad] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,29,bgm_pynm,[nvarchar] (255),True,False,,[bgm_pynm] [nvarchar] (255) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,30,bgm_pctb,[money],True,False,,[bgm_pctb] [money] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,31,bgm_fmul,[nvarchar] (100),True,False,,[bgm_fmul] [nvarchar] (100) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,32,bgm_quan,[float],True,False,,[bgm_quan] [float] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,33,bgm_quol,[float],True,False,,[bgm_quol] [float] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,34,bgm_qust,[float],True,False,,[bgm_qust] [float] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,35,bgm_notd,[bit],False,False,,[bgm_notd] [bit] NOT NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,36,bgm_pcol,[money],True,False,,[bgm_pcol] [money] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,37,bgm_typf,[nvarchar] (1),True,False,,[bgm_typf] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,38,bgm_coac,[nvarchar] (4),True,False,,[bgm_coac] [nvarchar] (4) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,39,bgm_shac,[nvarchar] (200),True,False,,[bgm_shac] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,40,bgm_coda,[nvarchar] (8),True,False,,[bgm_coda] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,41,bgm_mgrp,[nvarchar] (2),True,False,,[bgm_mgrp] [nvarchar] (2) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,42,bgm_sgrp,[nvarchar] (200),True,False,,[bgm_sgrp] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,43,bgm_prcb,[float],True,False,,[bgm_prcb] [float] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,44,bgm_prcf,[float],True,False,,[bgm_prcf] [float] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,45,bgm_spzf,[float],True,False,,[bgm_spzf] [float] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,46,bgm_spff,[float],True,False,,[bgm_spff] [float] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,47,bgm_repe,[bit],False,False,,[bgm_repe] [bit] NOT NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,48,bgm_equa,[nvarchar] (1),True,False,,[bgm_equa] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,49,bgm_identity,[int],False,True,,"[bgm_identity] [int] IDENTITY (1, 1) NOT NULL "
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,50,bgm_no_tatbigh_in_cnv,[bit],True,False,,[bgm_no_tatbigh_in_cnv] [bit] NULL 
svz_importer,bmac,bmac,پایه/ماشین‌آلات?,51,bgm_mora,[smallint],True,False,,[bgm_mora] [smallint] NULL
svz_importer,contract,contract,قرارداد/پروژه,1,ctc_nmwk,[nvarchar] (50),True,False,,[ctc_nmwk] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,2,ctc_nmpj,[nvarchar] (50),True,False,,[ctc_nmpj] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,3,ctc_nmdg,[nvarchar] (50),True,False,,[ctc_nmdg] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,4,ctc_nmcs,[nvarchar] (50),True,False,,[ctc_nmcs] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,5,ctc_nmct,[nvarchar] (50),True,False,,[ctc_nmct] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,6,ctc_nmci,[nvarchar] (50),True,False,,[ctc_nmci] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,7,ctc_numb,[nvarchar] (20),True,False,,[ctc_numb] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,8,ctc_dtct,[nvarchar] (10),True,False,,[ctc_dtct] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,9,ctc_dtst,[nvarchar] (10),True,False,,[ctc_dtst] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,10,ctc_timh,[tinyint],True,False,,[ctc_timh] [tinyint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,11,ctc_tidy,[smallint],True,False,,[ctc_tidy] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,12,ctc_timp,[smallint],True,False,,[ctc_timp] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,13,ctc_tidp,[smallint],True,False,,[ctc_tidp] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,14,ctc_pcbv,[float],True,False,,[ctc_pcbv] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,15,ctc_prbs,[nchar] (5),True,False,,[ctc_prbs] [nchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,16,ctc_yrbd,[smallint],True,False,,[ctc_yrbd] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,17,ctc_yrfh,[smallint],True,False,,[ctc_yrfh] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,18,ctc_timp2,[smallint],True,False,,[ctc_timp2] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,19,ctc_tidp2,[smallint],True,False,,[ctc_tidp2] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,20,ctc_dend,[nchar] (10),True,False,,[ctc_dend] [nchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,21,ctc_mbyt,[money],True,False,,[ctc_mbyt] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,22,ctc_fhnm1,[nvarchar] (25),True,False,,[ctc_fhnm1] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,23,ctc_fhnm2,[nvarchar] (25),True,False,,[ctc_fhnm2] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,24,ctc_fhnm3,[nvarchar] (25),True,False,,[ctc_fhnm3] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,25,ctc_fhnm4,[nvarchar] (25),True,False,,[ctc_fhnm4] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,26,ctc_fhnm5,[nvarchar] (25),True,False,,[ctc_fhnm5] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,27,ctc_fhnm6,[nvarchar] (25),True,False,,[ctc_fhnm6] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,28,ctc_fhnm7,[nvarchar] (25),True,False,,[ctc_fhnm7] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,29,ctc_fhnm8,[nvarchar] (25),True,False,,[ctc_fhnm8] [nvarchar] (25) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,30,ctc_fhmb1,[money],True,False,,[ctc_fhmb1] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,31,ctc_fhmb2,[money],True,False,,[ctc_fhmb2] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,32,ctc_fhmb3,[money],True,False,,[ctc_fhmb3] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,33,ctc_fhmb4,[money],True,False,,[ctc_fhmb4] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,34,ctc_fhmb5,[money],True,False,,[ctc_fhmb5] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,35,ctc_fhmb6,[money],True,False,,[ctc_fhmb6] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,36,ctc_fhmb7,[money],True,False,,[ctc_fhmb7] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,37,ctc_fhmb8,[money],True,False,,[ctc_fhmb8] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,38,ctc_fhmb1m,[money],True,False,,[ctc_fhmb1m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,39,ctc_fhmb2m,[money],True,False,,[ctc_fhmb2m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,40,ctc_fhmb3m,[money],True,False,,[ctc_fhmb3m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,41,ctc_fhmb4m,[money],True,False,,[ctc_fhmb4m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,42,ctc_fhmb5m,[money],True,False,,[ctc_fhmb5m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,43,ctc_fhmb6m,[money],True,False,,[ctc_fhmb6m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,44,ctc_fhmb7m,[money],True,False,,[ctc_fhmb7m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,45,ctc_fhmb8m,[money],True,False,,[ctc_fhmb8m] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,46,ctc_fhmb1k,[money],True,False,,[ctc_fhmb1k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,47,ctc_fhmb2k,[money],True,False,,[ctc_fhmb2k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,48,ctc_fhmb3k,[money],True,False,,[ctc_fhmb3k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,49,ctc_fhmb4k,[money],True,False,,[ctc_fhmb4k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,50,ctc_fhmb5k,[money],True,False,,[ctc_fhmb5k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,51,ctc_fhmb6k,[money],True,False,,[ctc_fhmb6k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,52,ctc_fhmb7k,[money],True,False,,[ctc_fhmb7k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,53,ctc_fhmb8k,[money],True,False,,[ctc_fhmb8k] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,54,ctc_mbtd,[money],True,False,,[ctc_mbtd] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,55,ctc_mbsy,[money],True,False,,[ctc_mbsy] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,56,ctc_mbtdm,[money],True,False,,[ctc_mbtdm] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,57,ctc_mbtdk,[money],True,False,,[ctc_mbtdk] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,58,ctc_year1,[smallint],True,False,,[ctc_year1] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,59,ctc_year2,[smallint],True,False,,[ctc_year2] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,60,ctc_year3,[smallint],True,False,,[ctc_year3] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,61,ctc_year4,[smallint],True,False,,[ctc_year4] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,62,ctc_prod1,[nvarchar] (7),True,False,,[ctc_prod1] [nvarchar] (7) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,63,ctc_prod2,[nvarchar] (7),True,False,,[ctc_prod2] [nvarchar] (7) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,64,ctc_prod3,[nvarchar] (7),True,False,,[ctc_prod3] [nvarchar] (7) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,65,ctc_prod4,[nvarchar] (7),True,False,,[ctc_prod4] [nvarchar] (7) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,66,ctc_motm,[money],True,False,,[ctc_motm] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,67,ctc_elh1,[money],True,False,,[ctc_elh1] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,68,ctc_elh2,[money],True,False,,[ctc_elh2] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,69,ctc_elh3,[money],True,False,,[ctc_elh3] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,70,ctc_pctj,[money],True,False,,[ctc_pctj] [money] NULL 
svz_importer,contract,contract,قرارداد/پروژه,71,ctc_dydl,[float],True,False,,[ctc_dydl] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,72,ctc_days,[float],True,False,,[ctc_days] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,73,ctc_dtel1,[nvarchar] (10),True,False,,[ctc_dtel1] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,74,ctc_dtel2,[nvarchar] (10),True,False,,[ctc_dtel2] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,75,ctc_dtel3,[nvarchar] (10),True,False,,[ctc_dtel3] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,76,ctc_mnel1,[float],True,False,,[ctc_mnel1] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,77,ctc_mnel2,[float],True,False,,[ctc_mnel2] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,78,ctc_mnel3,[float],True,False,,[ctc_mnel3] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,79,ctc_dyel1,[float],True,False,,[ctc_dyel1] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,80,ctc_dyel2,[float],True,False,,[ctc_dyel2] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,81,ctc_dyel3,[float],True,False,,[ctc_dyel3] [float] NULL 
svz_importer,contract,contract,قرارداد/پروژه,82,ctc_sand,[nvarchar] (50),True,False,,[ctc_sand] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,83,ctc_madk,[nvarchar] (50),True,False,,[ctc_madk] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,contract,contract,قرارداد/پروژه,84,ctc_tidy1,[smallint],True,False,,[ctc_tidy1] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,85,ctc_tidy2,[smallint],True,False,,[ctc_tidy2] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,86,ctc_tidy3,[smallint],True,False,,[ctc_tidy3] [smallint] NULL 
svz_importer,contract,contract,قرارداد/پروژه,87,ctc_tidy4,[smallint],True,False,,[ctc_tidy4] [smallint] NULL
svz_importer,dstb,dstb,حمل/فاصله,1,dsb_curr,[tinyint],True,False,,[dsb_curr] [tinyint] NULL 
svz_importer,dstb,dstb,حمل/فاصله,2,dsb_nufh,[tinyint],True,False,,[dsb_nufh] [tinyint] NULL 
svz_importer,dstb,dstb,حمل/فاصله,3,dsb_grop,[nvarchar] (20),True,False,,[dsb_grop] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,dstb,dstb,حمل/فاصله,4,dsb_cofh,[nvarchar] (8),True,False,,[dsb_cofh] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,dstb,dstb,حمل/فاصله,5,dsb_frkm,[float],True,False,,[dsb_frkm] [float] NULL 
svz_importer,dstb,dstb,حمل/فاصله,6,dsb_tokm,[float],True,False,,[dsb_tokm] [float] NULL 
svz_importer,dstb,dstb,حمل/فاصله,7,dsb_zrib,[float],True,False,,[dsb_zrib] [float] NULL
svz_importer,dstn,dstn,فاصله/حمل,1,dsn_sumj,[money],True,False,,[dsn_sumj] [money] NULL 
svz_importer,dstn,dstn,فاصله/حمل,2,dsn_nufh,[tinyint],True,False,,[dsn_nufh] [tinyint] NULL 
svz_importer,dstn,dstn,فاصله/حمل,3,dsn_nusv,[nvarchar] (10),True,False,,[dsn_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn,dstn,فاصله/حمل,4,dsn_nuty,[tinyint],True,False,,[dsn_nuty] [tinyint] NULL 
svz_importer,dstn,dstn,فاصله/حمل,5,dsn_grop,[nvarchar] (20),True,False,,[dsn_grop] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn,dstn,فاصله/حمل,6,dsn_dstn,[float],True,False,,[dsn_dstn] [float] NULL 
svz_importer,dstn,dstn,فاصله/حمل,7,dsn_suds,[float],True,False,,[dsn_suds] [float] NULL
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,1,ds2_curr,[tinyint],True,False,,[ds2_curr] [tinyint] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,2,ds2_nufh,[tinyint],True,False,,[ds2_nufh] [tinyint] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,3,ds2_nuty,[tinyint],True,False,,[ds2_nuty] [tinyint] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,4,ds2_nusv,[nvarchar] (10),True,False,,[ds2_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,5,ds2_grop,[nvarchar] (20),True,False,,[ds2_grop] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,6,ds2_cofh,[nvarchar] (8),True,False,,[ds2_cofh] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,7,ds2_frkm,[float],True,False,,[ds2_frkm] [float] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,8,ds2_tokm,[float],True,False,,[ds2_tokm] [float] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,9,ds2_zrib,[float],True,False,,[ds2_zrib] [float] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,10,ds2_sumi,[float],True,False,,[ds2_sumi] [float] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,11,ds2_suti,[float],True,False,,[ds2_suti] [float] NULL 
svz_importer,dstn2,dstn2,نامشخص/نیازمند بررسی,12,ds2_sumt,[float],True,False,,[ds2_sumt] [float] NULL
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,1,ds2_curr,[tinyint],True,False,,[ds2_curr] [tinyint] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,2,ds2_nufh,[tinyint],True,False,,[ds2_nufh] [tinyint] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,3,ds2_nuty,[tinyint],True,False,,[ds2_nuty] [tinyint] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,4,ds2_nusv,[nvarchar] (10),True,False,,[ds2_nusv] [nvarchar] (10) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,5,ds2_grop,[nvarchar] (20),True,False,,[ds2_grop] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,6,ds2_cofh,[nvarchar] (8),True,False,,[ds2_cofh] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,7,ds2_frkm,[float],True,False,,[ds2_frkm] [float] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,8,ds2_tokm,[float],True,False,,[ds2_tokm] [float] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,9,ds2_zrib,[float],True,False,,[ds2_zrib] [float] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,10,ds2_sumi,[float],True,False,,[ds2_sumi] [float] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,11,ds2_suti,[float],True,False,,[ds2_suti] [float] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,12,ds2_sumt,[float],True,False,,[ds2_sumt] [float] NULL 
svz_importer,dstn2c,dstn2c,نامشخص/نیازمند بررسی,13,ds2_sumj,[float],True,False,,[ds2_sumj] [float] NULL
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,1,fbh_code,[nvarchar] (8),True,False,,[fbh_code] [nvarchar] (8) COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,2,fbh_desc,[ntext],True,False,,[fbh_desc] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,3,fbh_unit,[nvarchar] (20),True,False,,[fbh_unit] [nvarchar] (20) COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,4,fbh_pcun,[money],True,False,,[fbh_pcun] [money] NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,5,fbh_nuse,[nvarchar] (5),True,False,,[fbh_nuse] [nvarchar] (5) COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,6,fbh_nufh,[tinyint],True,False,,[fbh_nufh] [tinyint] NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,7,fbh_astr,[nvarchar] (1),True,False,,[fbh_astr] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,8,fbh_nmse,[nvarchar] (50),True,False,,[fbh_nmse] [nvarchar] (50) COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,9,fbh_rad,[smallint],True,False,,[fbh_rad] [smallint] NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,10,fbh_abst,[ntext],True,False,,[fbh_abst] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,11,fbh_coad,[ntext],True,False,,[fbh_coad] [ntext] COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,12,fbh_pcup,[money],True,False,,[fbh_pcup] [money] NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,13,fbh_tyun,[nvarchar] (30),True,False,,[fbh_tyun] [nvarchar] (30) COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,14,fbh_mbgh,[nvarchar] (1),True,False,,[fbh_mbgh] [nvarchar] (1) COLLATE Arabic_CI_AS NULL 
svz_importer,fhbh,fhbh,فهرست‌بها/ردیف,15,fbh_dsad,[nvarchar] (200),True,False,,[fbh_dsad] [nvarchar] (200) COLLATE Arabic_CI_AS NULL 
